Pixel-X	Pixel-Y	Longitude	Latitude	radiance_1	radiance_2	radiance_3	radiance_4	radiance_5	radiance_6	radiance_7	radiance_8	radiance_9	radiance_10	radiance_11	radiance_12	radiance_13	radiance_14	radiance_15	l1_flags	detector_index	latitude	longitude	dem_alt	dem_rough	lat_corr	lon_corr	sun_zenith	sun_azimuth	view_zenith	view_azimuth	zonal_wind	merid_wind	atm_press	ozone	rel_hum
330.5	301.5	-59.05145	12.097858	70.9855	61.001804	43.939365	36.281548	22.502369	13.35483	10.052974	9.019362	7.438278	5.6493416	2.5731554	4.6824384	2.8185928	2.5879757	2.0310292	0	688	12.097858	-59.05145	-2046.0312	0.0	0.0	0.0	45.774937	140.8472	18.978094	102.10852	-6.7882814	-3.325	1015.3	237.38132	61.832035
331.5	301.5	-59.042107	12.095889	70.94759	60.906372	43.858276	36.185196	22.3531	13.232008	9.970797	8.901417	7.3499527	5.536701	2.5820284	4.609786	2.7617233	2.5513535	1.9658624	2	687	12.095889	-59.042107	-2045.1406	0.0	0.0	0.0	45.76764	140.85484	18.900648	102.11049	-6.7933598	-3.33125	1015.3	237.4012	61.837112
325.5	302.5	-59.100437	12.097269	71.28869	61.182064	43.985703	36.30296	22.427734	13.272948	9.970797	8.922231	7.3499527	5.536701	2.5642824	4.602521	2.7546146	2.5452497	1.9550014	0	693	12.097269	-59.100437	-2039.4062	0.0	0.0	0.0	45.804276	140.80116	19.36532	102.09893	-6.752344	-3.30625	1015.3	237.3146	61.814842
326.5	302.5	-59.091095	12.095299	71.23184	61.213875	44.11313	36.484955	22.577003	13.436711	10.121454	9.09568	7.507677	5.6926646	2.5997741	4.7369275	2.8541362	2.6612203	2.0690432	0	692	12.095299	-59.091095	-2040.5625	0.0	0.0	0.0	45.796978	140.80879	19.287874	102.10089	-6.757813	-3.3125	1015.3	237.33453	61.820312
327.5	302.5	-59.081753	12.093329	71.23184	61.150253	44.06679	36.442135	22.558346	13.4449	10.10091	9.088742	7.520295	5.6926646	2.635266	4.7369275	2.871908	2.6368055	2.0310292	0	691	12.093329	-59.081753	-2041.7188	0.0	0.0	0.0	45.78968	140.81644	19.210428	102.10285	-6.763282	-3.31875	1015.3	237.35445	61.825783
321.5	303.5	-59.140068	12.094711	71.78138	61.78646	44.391155	36.52778	22.567675	13.412147	10.107758	9.06099	7.4572053	5.658006	2.61752	4.6933365	2.8292558	2.6368055	2.058182	0	696	12.094711	-59.140068	-2015.5156	0.0	0.0	0.0	45.826324	140.76277	19.6751	102.09131	-6.7183595	-3.2937498	1015.3	237.26746	61.79961
322.5	303.5	-59.13073	12.092741	71.696106	61.5956	44.286896	36.47425	22.521029	13.330266	10.018733	8.977735	7.3941154	5.588689	2.5909014	4.638847	2.7723863	2.5696645	1.9984457	2	695	12.092741	-59.13073	-2018.7188	0.0	0.0	0.0	45.819027	140.7704	19.597654	102.09327	-6.724219	-3.3	1015.3	237.28741	61.80547
323.5	303.5	-59.12139	12.090772	71.696106	61.5956	44.286896	36.47425	22.521029	13.330266	10.018733	8.977735	7.3941154	5.588689	2.5909014	4.638847	2.7723863	2.5696645	1.9984457	0	695	12.090772	-59.12139	-2021.9219	0.0	0.0	0.0	45.811726	140.77803	19.52021	102.09523	-6.730078	-3.3062499	1015.3	237.30737	61.81133
324.5	303.5	-59.11205	12.088801	71.52556	61.44715	44.182636	36.3779	22.455723	13.297513	10.005037	8.915293	7.362571	5.562695	2.5820284	4.6134186	2.7617233	2.5269387	1.9821541	0	694	12.088801	-59.11205	-2025.125	0.0	0.0	0.0	45.804432	140.78568	19.442762	102.09719	-6.7359376	-3.3124998	1015.3	237.32735	61.81719
318.5	304.5	-59.170372	12.090173	71.677155	61.510773	44.27531	36.506367	22.595663	13.387583	10.073518	9.0263	7.4572053	5.640677	2.608647	4.6715407	2.7972667	2.6123905	1.9984457	0	699	12.090173	-59.170372	-2053.0	0.0	0.0	0.0	45.8411	140.73207	19.905476	102.085655	-6.7000003	-3.2875	1015.3	237.23999	61.8
319.5	304.5	-59.16103	12.088207	71.62031	61.500168	44.182636	36.463547	22.502369	13.3138895	10.005037	8.956921	7.3878064	5.562695	2.5820284	4.620684	2.7723863	2.581872	1.9984457	0	698	12.088207	-59.16103	-2022.0	0.0	0.0	0.0	45.833794	140.73967	19.82901	102.08762	-6.7000003	-3.29375	1015.3	237.26	61.8
320.5	304.5	-59.151688	12.086243	71.59188	61.510773	44.25214	36.420723	22.521029	13.346642	10.039277	8.9985485	7.4256606	5.6146827	2.5997741	4.649745	2.790158	2.5879757	2.0147374	0	697	12.086243	-59.151688	-1991.0	0.0	0.0	0.0	45.826485	140.74728	19.752544	102.089584	-6.7000003	-3.3	1015.3	237.28	61.8
314.5	305.5	-59.210014	12.087595	71.980354	61.680428	44.27531	36.463547	22.446394	13.256573	9.916012	8.866728	7.312099	5.4673843	2.5820284	4.5226035	2.6941907	2.4903162	1.922418	0	703	12.087595	-59.210014	-2177.1094	0.0	0.0	0.0	45.863216	140.69377	20.211336	102.07806	-6.6914067	-3.275	1015.2961	237.18367	61.832813
315.5	305.5	-59.200672	12.085629	71.82876	61.65922	44.25214	36.484955	22.437063	13.240196	9.943404	8.908355	7.324717	5.502043	2.5642824	4.555297	2.7048538	2.4842126	1.9604318	0	702	12.085629	-59.200672	-2145.6328	0.0	0.0	0.0	45.855907	140.70137	20.13487	102.08002	-6.6917973	-3.28125	1015.2957	237.20346	61.833595
316.5	305.5	-59.19133	12.083665	71.78138	61.553185	44.21739	36.431427	22.483711	13.2811365	9.970797	8.922231	7.3499527	5.536701	2.5465364	4.580725	2.7403972	2.539146	1.9658624	0	701	12.083665	-59.19133	-2114.1562	0.0	0.0	0.0	45.8486	140.70898	20.058405	102.08198	-6.692188	-3.2875001	1015.2953	237.22327	61.834377
317.5	305.5	-59.181988	12.081699	71.65821	61.521374	44.17105	36.495663	22.502369	13.3138895	9.991341	8.929169	7.36888	5.562695	2.5731554	4.602521	2.7546146	2.5269387	1.9604318	0	700	12.081699	-59.181988	-2082.6797	0.0	0.0	0.0	45.84129	140.71658	19.98194	102.08394	-6.692579	-3.29375	1015.2949	237.24309	61.835155
310.5	306.5	-59.24965	12.085018	72.2267	61.9031	44.391155	36.495663	22.437063	13.248384	9.902316	8.845914	7.267936	5.4500546	2.5997741	4.518971	2.6799734	2.4720051	1.9115568	0	706	12.085018	-59.24965	-2305.0312	0.0	0.0	0.0	45.885334	140.65547	20.517197	102.07046	-6.6796875	-3.2625	1015.2953	237.12889	61.859375
311.5	306.5	-59.24031	12.083052	72.1509	61.87129	44.37957	36.538486	22.465052	13.256573	9.92286	8.880604	7.312099	5.4587193	2.5642824	4.5443993	2.697745	2.4842126	1.922418	0	705	12.083052	-59.24031	-2273.0781	0.0	0.0	0.0	45.878025	140.66307	20.440731	102.07242	-6.680469	-3.2687502	1015.2945	237.14851	61.860935
312.5	306.5	-59.230972	12.081087	72.10352	61.78646	44.333233	36.463547	22.446394	13.22382	9.902316	8.818162	7.2742453	5.4587193	2.5554094	4.497175	2.676419	2.4597976	1.9169874	0	704	12.081087	-59.230972	-2241.125	0.0	0.0	0.0	45.870724	140.67068	20.364265	102.07438	-6.68125	-3.275	1015.29376	237.16812	61.8625
313.5	306.5	-59.22163	12.079123	72.13195	61.850082	44.437492	36.581306	22.511698	13.338453	9.984492	8.929169	7.362571	5.536701	2.5465364	4.595256	2.7368429	2.520835	1.971293	2	703	12.079123	-59.22163	-2209.1719	0.0	0.0	0.0	45.86341	140.67828	20.2878	102.07634	-6.6820316	-3.28125	1015.29297	237.18774	61.86406
307.5	307.5	-59.279945	12.080475	72.1509	61.78646	44.34482	36.570602	22.558346	13.330266	9.977645	8.915293	7.324717	5.476049	2.5909014	4.555297	2.7012994	2.4903162	1.9387096	0	709	12.080475	-59.279945	-2404.336	0.0	0.0	0.0	45.900154	140.62479	20.746592	102.06484	-6.666016	-3.25625	1015.29645	237.09511	61.88203
308.5	307.5	-59.270603	12.07851	72.169846	61.839478	44.41432	36.592014	22.549015	13.338453	9.991341	8.943045	7.381498	5.545366	2.5731554	4.580725	2.7332885	2.5330422	1.9387096	0	708	12.07851	-59.270603	-2371.9062	0.0	0.0	0.0	45.89284	140.6324	20.670126	102.066795	-6.6671877	-3.2624998	1015.2953	237.11452	61.884377
309.5	307.5	-59.261265	12.076545	72.122475	61.87129	44.46066	36.656246	22.604992	13.379395	10.039277	8.970797	7.381498	5.562695	2.61752	4.6243167	2.758169	2.5269387	1.9767236	0	707	12.076545	-59.261265	-2339.4766	0.0	0.0	0.0	45.885536	140.64	20.59366	102.068756	-6.6683598	-3.26875	1015.2941	237.13394	61.88672
303.5	308.5	-59.319584	12.077893	72.51094	62.104565	44.657593	36.859653	22.744932	13.4449	10.121454	9.06099	7.4698234	5.6146827	2.5997741	4.6715407	2.7830493	2.5513535	1.9875847	0	712	12.077893	-59.319584	-2500.9688	0.0	0.0	0.0	45.9223	140.58655	21.051435	102.057274	-6.645313	-3.24375	1015.3	237.04327	61.895313
304.5	308.5	-59.310238	12.075933	72.330925	62.030342	44.576504	36.741894	22.670298	13.387583	10.052974	9.0054865	7.4193516	5.5540304	2.5820284	4.620684	2.758169	2.5269387	1.9821541	0	711	12.075933	-59.310238	-2506.5	0.0	0.0	0.0	45.914978	140.59412	20.975986	102.059235	-6.65	-3.25	1015.3	237.0625	61.9
305.5	308.5	-59.3009	12.073969	72.264595	62.019737	44.56492	36.79542	22.670298	13.469463	10.10091	9.054052	7.4572053	5.606018	2.5997741	4.664275	2.7866037	2.5513535	2.0255985	2	710	12.073969	-59.3009	-2473.5938	0.0	0.0	0.0	45.907665	140.60172	20.89952	102.06119	-6.6515627	-3.25625	1015.2984	237.08171	61.903126
306.5	308.5	-59.291553	12.072002	72.264595	62.019737	44.56492	36.79542	22.670298	13.469463	10.10091	9.054052	7.4572053	5.606018	2.5997741	4.664275	2.7866037	2.5513535	2.0255985	0	710	12.072002	-59.291553	-2440.6875	0.0	0.0	0.0	45.900356	140.60931	20.823055	102.06314	-6.6531253	-3.2625	1015.2969	237.10095	61.90625
300.5	309.5	-59.34988	12.073336	72.596214	62.14698	44.634426	36.77401	22.63298	13.3138895	9.963948	8.894479	7.318408	5.476049	2.5820284	4.5443993	2.6906364	2.4659014	1.9169874	0	715	12.073336	-59.34988	-2485.0312	0.0	0.0	0.0	45.937157	140.55597	21.27778	102.05166	-6.6203127	-3.2375002	1015.3	237.01202	61.90156
301.5	309.5	-59.340534	12.071376	72.48252	62.14698	44.58809	36.763306	22.63298	13.322078	9.950253	8.901417	7.331026	5.493378	2.5820284	4.5371337	2.697745	2.4659014	1.933279	0	714	12.071376	-59.340534	-2491.6172	0.0	0.0	0.0	45.929836	140.56354	21.20233	102.05362	-6.6246095	-3.24375	1015.3	237.03105	61.90742
302.5	309.5	-59.33119	12.069415	72.55832	62.11517	44.58809	36.752598	22.62365	13.346642	9.970797	8.929169	7.3436437	5.502043	2.5554094	4.548032	2.7048538	2.4597976	1.9387096	0	713	12.069415	-59.33119	-2498.2031	0.0	0.0	0.0	45.922516	140.5711	21.12688	102.05557	-6.6289062	-3.25	1015.3	237.05008	61.91328
296.5	310.5	-59.38951	12.07074	73.03206	62.66655	45.01671	37.063065	22.894201	13.559533	10.210479	9.123432	7.539222	5.684	2.635266	4.7296624	2.8257015	2.5940795	2.0636125	0	718	12.07074	-59.38951	-2455.125	0.0	0.0	0.0	45.959343	140.51784	21.579575	102.0441	-6.59375	-3.225	1015.3	236.96312	61.893753
297.5	310.5	-59.38017	12.068779	72.86151	62.45448	44.91245	36.956005	22.754261	13.4449	10.073518	9.033238	7.4319696	5.5713596	2.5909014	4.627949	2.7510602	2.5330422	1.9821541	0	717	12.068779	-59.38017	-2462.7656	0.0	0.0	0.0	45.952023	140.5254	21.504124	102.04605	-6.5976562	-3.2312498	1015.3	236.98195	61.900784
298.5	310.5	-59.37083	12.066819	72.823616	62.422672	44.83136	36.966713	22.800907	13.4449	10.080366	9.0263	7.438278	5.588689	2.61752	4.631582	2.758169	2.5696645	1.971293	2	716	12.066819	-59.37083	-2470.4062	0.0	0.0	0.0	45.944695	140.53297	21.428677	102.04801	-6.601563	-3.2375002	1015.3	237.00078	61.907814
299.5	310.5	-59.361485	12.064859	72.823616	62.422672	44.83136	36.966713	22.800907	13.4449	10.080366	9.0263	7.438278	5.588689	2.61752	4.631582	2.758169	2.5696645	1.971293	0	716	12.064859	-59.361485	-2478.0469	0.0	0.0	0.0	45.937374	140.54054	21.353226	102.04997	-6.605469	-3.24375	1015.3	237.01962	61.914845
293.5	311.5	-59.419804	12.066182	73.155235	62.65595	44.993538	36.977417	22.828896	13.494028	10.080366	9.040176	7.4256606	5.5800242	2.608647	4.6243167	2.7546146	2.5147312	1.971293	0	721	12.066182	-59.419804	-2425.4766	0.0	0.0	0.0	45.974213	140.48727	21.805918	102.038506	-6.573828	-3.21875	1015.3	236.9344	61.884766
294.5	311.5	-59.41046	12.064222	73.03206	62.60293	44.877697	36.966713	22.791578	13.469463	10.094062	9.0263	7.4319696	5.588689	2.608647	4.627949	2.7617233	2.5269387	1.9767236	0	720	12.064222	-59.41046	-2434.1719	0.0	0.0	0.0	45.96689	140.49484	21.730469	102.04047	-6.577344	-3.225	1015.3	236.95305	61.892967
295.5	311.5	-59.401123	12.062263	72.97521	62.66655	44.877697	37.009533	22.791578	13.469463	10.0872135	9.047114	7.4319696	5.5973535	2.608647	4.631582	2.7617233	2.5330422	1.971293	0	719	12.062263	-59.401123	-2442.8672	0.0	0.0	0.0	45.959564	140.50241	21.65502	102.04242	-6.5808597	-3.23125	1015.3	236.97168	61.901173
289.5	312.5	-59.45943	12.063587	73.57213	63.005863	45.120968	37.116592	22.866213	13.518593	10.128303	9.054052	7.4635143	5.606018	2.626393	4.627949	2.758169	2.539146	1.9984457	0	724	12.063587	-59.45943	-2379.75	0.0	0.0	0.0	45.996407	140.44916	22.107712	102.030975	-6.5531244	-3.20625	1015.3	236.88844	61.859375
290.5	312.5	-59.450092	12.061627	73.486855	62.99526	45.17889	37.180824	22.91286	13.57591	10.189935	9.144246	7.507677	5.6753354	2.61752	4.696969	2.8079298	2.5879757	2.009307	2	723	12.061627	-59.450092	-2389.5	0.0	0.0	0.0	45.989082	140.45673	22.032263	102.03293	-6.55625	-3.2125	1015.3	236.90686	61.868748
291.5	312.5	-59.440754	12.059667	73.486855	62.99526	45.17889	37.180824	22.91286	13.57591	10.189935	9.144246	7.507677	5.6753354	2.61752	4.696969	2.8079298	2.5879757	2.009307	0	723	12.059667	-59.440754	-2399.25	0.0	0.0	0.0	45.98176	140.46428	21.956814	102.03488	-6.5593753	-3.21875	1015.3	236.92531	61.878124
292.5	312.5	-59.431408	12.057707	73.31631	62.94224	45.097797	37.09518	22.931519	13.592285	10.203631	9.158122	7.570767	5.666671	2.626393	4.72603	2.8221471	2.6123905	2.0255985	0	722	12.057707	-59.431408	-2409.0	0.0	0.0	0.0	45.974434	140.47185	21.881363	102.036835	-6.5625	-3.225	1015.3	236.94376	61.887497
286.5	313.5	-59.489727	12.059022	73.278404	62.804398	44.9472	37.084473	22.800907	13.461275	10.052974	8.977735	7.3941154	5.5280366	2.61752	4.5698276	2.7048538	2.478109	1.9550014	0	727	12.059022	-59.489727	-2223.3984	0.0	0.0	0.0	46.011307	140.41867	22.331959	102.0254	-6.5367193	-3.1874998	1015.3	236.86142	61.842186
287.5	313.5	-59.48038	12.057067	73.30683	62.815	45.028294	37.17012	22.866213	13.502216	10.10091	9.033238	7.444587	5.5800242	2.608647	4.6134186	2.7403972	2.478109	1.971293	0	726	12.057067	-59.48038	-2290.6992	0.0	0.0	0.0	46.00397	140.42621	22.257559	102.02735	-6.5402346	-3.1999998	1015.3	236.88008	61.84922
288.5	313.5	-59.47104	12.055111	73.515274	63.05888	45.15572	37.234352	22.940847	13.584098	10.217327	9.116494	7.539222	5.6493416	2.6707578	4.696969	2.7830493	2.5879757	2.0255985	0	725	12.055111	-59.47104	-2358.0	0.0	0.0	0.0	45.996635	140.43373	22.183157	102.02931	-6.54375	-3.2125	1015.3	236.89874	61.85625
282.5	314.5	-59.52936	12.056407	73.4679	62.99526	45.13255	37.212944	22.950178	13.584098	10.176239	9.09568	7.501368	5.5973535	2.5997741	4.649745	2.7617233	2.5452497	1.9875847	0	730	12.056407	-59.52936	-1940.2031	0.0	0.0	0.0	46.03355	140.38069	22.629555	102.01787	-6.5140624	-3.1499999	1015.3	236.81593	61.815624
283.5	314.5	-59.520016	12.054451	73.5058	63.048275	45.144135	37.212944	22.91286	13.543157	10.141998	9.074866	7.4761324	5.5800242	2.626393	4.649745	2.7403972	2.5147312	1.9658624	2	729	12.054451	-59.520016	-2007.8359	0.0	0.0	0.0	46.02621	140.38823	22.555155	102.01982	-6.5179687	-3.1625	1015.3	236.83453	61.823437
284.5	314.5	-59.510674	12.052495	73.5058	63.048275	45.144135	37.212944	22.91286	13.543157	10.141998	9.074866	7.4761324	5.5800242	2.626393	4.649745	2.7403972	2.5147312	1.9658624	0	729	12.052495	-59.510674	-2075.4688	0.0	0.0	0.0	46.01888	140.39575	22.480755	102.02178	-6.521875	-3.175	1015.3	236.85312	61.83125
285.5	314.5	-59.501328	12.05054	73.40158	62.952843	45.07463	37.052357	22.819567	13.428523	10.039277	8.956921	7.4004245	5.5280366	2.608647	4.562562	2.6906364	2.4536939	1.9604318	0	728	12.05054	-59.501328	-2143.1016	0.0	0.0	0.0	46.011543	140.40329	22.406357	102.023735	-6.525781	-3.1875	1015.3	236.87172	61.83906
279.5	315.5	-59.559647	12.051836	73.71425	63.175518	45.23681	37.287884	22.931519	13.543157	10.13515	9.081804	7.444587	5.5800242	2.608647	4.5988884	2.7332885	2.49642	1.9495708	0	733	12.051836	-59.559647	-1722.3164	0.0	0.0	0.0	46.048462	140.35025	22.852753	102.01231	-6.4925785	-3.125	1015.3	236.78961	61.791405
280.5	315.5	-59.550304	12.04988	73.60055	63.133102	45.225227	37.298588	22.978165	13.600473	10.169391	9.074866	7.501368	5.606018	2.6530118	4.6606426	2.7617233	2.5574572	1.9930152	0	732	12.04988	-59.550304	-1790.2812	0.0	0.0	0.0	46.041126	140.35779	22.778353	102.01426	-6.4968753	-3.1374998	1015.3	236.80812	61.8
281.5	315.5	-59.540962	12.047926	73.5437	63.1225	45.25998	37.352116	23.04347	13.633226	10.258415	9.13037	7.55184	5.666671	2.6530118	4.7078667	2.8079298	2.563561	2.0147374	0	731	12.047926	-59.540962	-1858.2461	0.0	0.0	0.0	46.033794	140.36531	22.703953	102.01621	-6.501172	-3.1499999	1015.3	236.82664	61.808594
275.5	316.5	-59.599277	12.049222	74.09324	63.620865	45.64226	37.64117	23.286034	13.821553	10.429618	9.33851	7.6843286	5.805305	2.6618848	4.827743	2.8790166	2.6734278	2.0690432	0	736	12.049222	-59.599277	-1434.1406	0.0	0.0	0.0	46.070717	140.31229	23.150349	102.00481	-6.464062	-3.0875	1015.3	236.74532	61.753124
276.5	316.5	-59.58993	12.047266	74.09324	63.599655	45.653847	37.64117	23.304693	13.854305	10.470706	9.33851	7.7158732	5.822634	2.6796308	4.849539	2.9216685	2.685635	2.0907652	2	735	12.047266	-59.58993	-1502.4375	0.0	0.0	0.0	46.063385	140.31981	23.07595	102.00676	-6.46875	-3.1000001	1015.3	236.76375	61.762497
277.5	316.5	-59.58059	12.045311	74.09324	63.599655	45.653847	37.64117	23.304693	13.854305	10.470706	9.33851	7.7158732	5.822634	2.6796308	4.849539	2.9216685	2.685635	2.0907652	0	735	12.045311	-59.58059	-1570.7344	0.0	0.0	0.0	46.05605	140.32735	23.00155	102.00871	-6.4734373	-3.1125002	1015.3	236.7822	61.771873
278.5	316.5	-59.571247	12.043355	74.04587	63.557243	45.653847	37.68399	23.276705	13.870682	10.457009	9.373199	7.7284913	5.8399634	2.7062497	4.8713346	2.9216685	2.6795316	2.1233487	0	734	12.043355	-59.571247	-1639.0312	0.0	0.0	0.0	46.04871	140.33488	22.92715	102.010666	-6.478125	-3.125	1015.3	236.80063	61.781246
271.5	317.5	-59.638897	12.046603	74.76595	64.40552	46.128803	37.833874	23.388657	13.8952465	10.457009	9.373199	7.6780195	5.7966404	2.7151225	4.816845	2.9110055	2.6612203	2.0907652	0	747	12.046603	-59.638897	-1213.7891	0.0	0.0	0.0	46.092995	140.27435	23.446867	101.99731	-6.436328	-3.0562503	1015.3011	236.70012	61.713673
272.5	317.5	-59.629555	12.044652	74.898605	64.43733	46.19831	37.919518	23.425974	13.960752	10.552883	9.456455	7.760036	5.8832865	2.7151225	4.8785996	2.9749837	2.6917388	2.1613626	0	746	12.044652	-59.629555	-1211.9375	0.0	0.0	0.0	46.085644	140.28186	23.373547	101.99927	-6.4375	-3.0625002	1015.3	236.72	61.71875
273.5	317.5	-59.620213	12.042696	74.76595	64.41612	46.163555	37.919518	23.453962	13.993504	10.552883	9.477269	7.778963	5.8832865	2.7062497	4.9003954	2.9856467	2.7466724	2.1505015	0	745	12.042696	-59.620213	-1280.5664	0.0	0.0	0.0	46.07831	140.2894	23.299147	102.00122	-6.4425783	-3.0750003	1015.3	236.73836	61.728905
274.5	317.5	-59.61087	12.040741	74.51013	64.25707	46.03613	37.758934	23.32335	13.854305	10.436465	9.324634	7.6717105	5.787976	2.6885037	4.7914166	2.9074512	2.667324	2.058182	0	744	12.040741	-59.61087	-1349.1953	0.0	0.0	0.0	46.07097	140.29692	23.224745	102.00317	-6.447656	-3.0875003	1015.3	236.75671	61.739063
268.5	318.5	-59.669186	12.042018	75.24917	64.82966	46.46475	38.101513	23.584572	14.042632	10.614515	9.518897	7.7915807	5.9266095	2.7151225	4.9076605	2.9963098	2.7405686	2.1450708	0	750	12.042018	-59.669186	-1203.5625	0.0	0.0	0.0	46.107952	140.24403	23.666832	101.99177	-6.4218745	-3.05	1015.3031	236.67032	61.690624
269.5	318.5	-59.65984	12.040068	75.17337	64.73423	46.38366	38.058693	23.519268	14.034444	10.587123	9.463393	7.7978897	5.917945	2.7062497	4.9003954	2.978538	2.7466724	2.1450708	0	749	12.040068	-59.65984	-1201.3281	0.0	0.0	0.0	46.100605	140.25153	23.59351	101.99373	-6.4226556	-3.05625	1015.3023	236.69025	61.696095
270.5	318.5	-59.650497	12.038117	75.040726	64.6282	46.31415	37.898106	23.47262	13.927999	10.498098	9.407889	7.7284913	5.8399634	2.7151225	4.8459063	2.9323316	2.71005	2.1070569	0	748	12.038117	-59.650497	-1199.0938	0.0	0.0	0.0	46.09326	140.25903	23.520187	101.99568	-6.423437	-3.0625	1015.3015	236.71014	61.70156
264.5	319.5	-59.708813	12.039386	75.372345	64.9463	46.46475	37.951633	23.397985	13.887058	10.4022255	9.324634	7.6590924	5.770646	2.6885037	4.7841516	2.8754623	2.6490128	2.079904	0	753	12.039386	-59.708813	-1198.25	0.0	0.0	0.0	46.13026	140.20622	23.960123	101.98429	-6.409375	-3.0375	1015.30304	236.6203	61.659378
265.5	319.5	-59.699463	12.037435	75.230225	64.80846	46.290985	37.876694	23.304693	13.7969885	10.333744	9.248316	7.558149	5.666671	2.6796308	4.704234	2.811484	2.5757682	2.0527513	0	752	12.037435	-59.699463	-1195.6328	0.0	0.0	0.0	46.122917	140.21371	23.886799	101.986244	-6.4097657	-3.04375	1015.3027	236.64026	61.665237
266.5	319.5	-59.69012	12.035483	75.29655	64.84026	46.453163	38.026573	23.47262	13.977127	10.504947	9.421765	7.709564	5.831299	2.7062497	4.8313756	2.9252229	2.685635	2.117918	0	751	12.035483	-59.69012	-1193.0156	0.0	0.0	0.0	46.11557	140.2212	23.813475	101.98819	-6.4101562	-3.05	1015.3023	236.66023	61.671097
267.5	319.5	-59.68078	12.033533	75.30602	64.882675	46.46475	38.133633	23.500608	14.042632	10.566579	9.477269	7.778963	5.9092803	2.7062497	4.9003954	2.9749837	2.7161539	2.1233487	2	750	12.033533	-59.68078	-1190.3984	0.0	0.0	0.0	46.108223	140.22871	23.740152	101.99014	-6.4105463	-3.05625	1015.3019	236.68019	61.676956
261.5	320.5	-59.73909	12.0348015	75.50499	65.13716	46.54584	38.0801	23.444632	13.927999	10.443314	9.380137	7.6590924	5.7793107	2.6796308	4.7914166	2.871908	2.6001832	2.0907652	2	755	12.0348015	-59.73909	-1193.0	0.0	0.0	0.0	46.14523	140.1759	24.180088	101.97877	-6.4	-3.03125	1015.3	236.59	61.631252
262.5	320.5	-59.729748	12.032851	75.50499	65.13716	46.54584	38.0801	23.444632	13.927999	10.443314	9.380137	7.6590924	5.7793107	2.6796308	4.7914166	2.871908	2.6001832	2.0907652	0	755	12.032851	-59.729748	-1190.0	0.0	0.0	0.0	46.137882	140.18341	24.106766	101.98072	-6.4	-3.0375001	1015.3	236.60999	61.6375
263.5	320.5	-59.720406	12.030901	75.55237	65.00992	46.557423	38.11222	23.48195	13.944375	10.477554	9.387075	7.696946	5.822634	2.6885037	4.80958	2.8967881	2.6612203	2.079904	0	754	12.030901	-59.720406	-1187.0	0.0	0.0	0.0	46.130535	140.1909	24.033442	101.98267	-6.4	-3.04375	1015.3	236.62999	61.643753
257.5	321.5	-59.778713	12.032169	75.11652	64.59638	46.186726	37.994457	23.453962	13.903434	10.429618	9.33851	7.6401653	5.7186584	2.6973767	4.74056	2.850582	2.6001832	2.0636125	0	759	12.032169	-59.778713	-1204.9727	0.0	0.0	0.0	46.167576	140.13808	24.473377	101.97132	-6.387891	-3.01875	1015.3	236.52734	61.663284
